Empresa;snapshot;mes;ano;bacia_hidrografica;latitude;longitude;recolha_agua;indice_seca;precipitation;soil_moisture_225;processo_representativo;pre_tratamento;origem;Line;ID Processo;Estrutura;Fibra;Corante;Cor;Máquina;R:B;Banho;Banho simplif.;banho_representativo;pH;Condutividade;Alcalinidade;Dureza;Cor_p;Turbidez;Sólidos suspensos totais;Carência química de oxigénio;Carência bioquímica de oxigénio;Carbono orgânico total;Azoto total;Azoto amoniacal;Nitratos;Nitritos;Fósforo total;Alumínio;Chumbo;Cobre;Crómio total;Ferro;Manganês;Magnésio;Zinco;Cálcio;Cloretos;Sulfatos;Sulfitos;Sulfuretos;Hidrocarbonetos totais;Óleos e gorduras;Detergentes aniónicos
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;10.8;18900.0;896.0;49.0;8480.0;28.0;23.1;634.0;56.2;211.33333333333334;23.0;6.0;13.2;0.656;5.5;0.01;0.01;0.0747;0.002;0.0547;0.0253;6.44;0.003;9.0;6560.0;378.0;750.0;0.05;0.18;3.31;0.34
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Ensaboamento 2;Ensaboamento 2;Ensaboamento;6.8;7550.0;1630.0;81.0;3830.0;22.0;276.0;1340.0;320.0;446.6666666666667;21.4;6.0;3.3;0.164;11.1;0.205;0.01;0.0535;0.0162;0.273;0.0771;15.9;0.0147;6.34;2370.0;149.0;750.0;0.05;0.18;2.89;2.02
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Ensaboamento 3;Ensaboamento 3;Ensaboamento;7.5;3070.0;848.0;24.3;3620.0;19.0;49.0;531.0;186.0;177.0;10.4;6.0;8.39;0.164;1.1;0.102;0.01;0.0299;0.006;0.0935;0.0269;4.58;0.0033;2.19;900.0;65.4;1000.0;0.05;0.62;3.88;1.26
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PE 1;Lav. PE 1;Ensaboamento;7.3;1380.0;1130.0;9.2;1040.0;12.0;109.0;136.0;22.7;45.333333333333336;5.0;6.0;1.32;0.0656;1.1;0.068;0.01;0.0134;0.0021;0.0495;0.011;1.66;0.003;0.99;355.0;47.4;500.0;0.05;1.01;5.45;1.01
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PE 2;Lav. PE 2;Ensaboamento;7.0;436.0;212.0;12.4;199.0;41.0;44.2;89.4;5.5;29.8;3.8;6.0;7.57;0.0168;0.1;0.021;0.01;0.0023;0.002;0.0155;0.0108;2.0;0.003;1.65;60.5;25.1;20.0;0.05;0.18;2.13;0.193
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P4;Malha;Poliéster;;Clara;Jet;9.0;1/2 branco 1;Preparação;Branqueamento;10.2;5300.0;2600.0;41.2;101.0;129.34;172.0;1680.0;;560.0;7.6;6.0;11.5;1.18;1.7;1.4;0.5;0.0101;0.5;0.5;0.0241;5.67;0.05;7.14;1430.0;48.4;2.0;0.05;1.71;74.2;2.84
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P4;Malha;Poliéster;;Clara;Jet;9.0;Lav. PP 1;Lav. PP 1;Preparação;6.2;806.0;110.0;58.8;87.0;24.83;26.5;443.0;99.5;147.66666666666666;2.9;6.0;2.0;0.06;5.5;0.498;0.5;0.0047;0.5;0.5;0.0572;10.1;0.05;6.93;428.0;21.8;2.0;0.05;0.83;40.3;0.3
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P4;Malha;Poliéster;;Clara;Jet;9.0;Tingimento 1;Tingimento 1;Tingimento;5.0;1900.0;667.0;87.0;103.0;9.85;96.0;2520.0;1580.0;840.0;5.1;6.0;10.6;0.15;5.8;1.15;0.5;0.0174;0.5;0.5;0.0732;15.6;0.05;9.17;428.0;25.6;3.0;0.05;0.64;58.1;0.558
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P4;Malha;Poliéster;;Clara;Jet;9.0;Lav. PT 1;Lav. PT 1;Tingimento;6.4;667.0;167.0;53.7;150.0;25.97;42.0;415.0;158.0;138.33333333333334;1.6;6.0;2.0;0.06;1.2;0.353;0.5;0.0033;0.5;0.5;0.0404;8.92;0.05;6.82;119.0;25.6;3.0;0.05;0.65;25.3;0.103
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P4;Malha;Poliéster;;Clara;Jet;9.0;Lav. PT 2;Lav. PT 2;Tingimento;6.7;443.0;86.0;44.6;70.5;21.11;49.0;214.0;16.8;71.33333333333333;1.7;6.0;2.0;0.04;0.3;0.081;0.5;0.002;0.5;0.5;0.00324;7.06;0.05;6.22;72.7;26.6;1.0;0.05;0.46;26.2;0.186
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P5;Malha;Poliéster;;Média;Jet;11.0;1/2 branco 1;Preparação;Branqueamento;10.5;4340.0;3600.0;31.6;378.0;196.0;75.0;1500.0;3.0;500.0;8.9;6.0;24.9;0.04;2.0;0.5;0.5;0.25;0.5;0.5;0.4;3.35;0.05;7.1;200.0;33.6;3.0;0.05;59.4;230.0;1.75
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P5;Malha;Poliéster;;Média;Jet;11.0;Lav. PP 1;Lav. PP 1;Preparação;10.1;1250.0;636.0;31.4;340.0;77.9;18.0;589.0;3.0;196.33333333333334;6.0;6.0;10.0;0.24;0.76;0.5;0.5;0.25;0.5;0.5;0.4;3.37;0.05;7.0;157.0;13.4;4.0;0.05;11.7;63.9;0.544
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P5;Malha;Poliéster;;Média;Jet;11.0;Tingimento 1;Tingimento 1;Tingimento;5.1;1600.0;1010.0;33.1;403.0;1100.0;204.0;4120.0;830.0;1373.3333333333333;956.0;6.0;4210.0;0.01;18.2;0.5;0.5;0.25;0.5;0.5;0.4;3.51;0.05;7.5;199.0;62.7;3.0;0.05;210.0;237.0;22.0
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P5;Malha;Poliéster;;Média;Jet;11.0;Lav. PT 1;Lav. PT 1;Tingimento;9.6;780.0;232.0;30.2;186.0;36.7;11.0;366.0;16.8;122.0;23.1;9.2;64.6;2.5;0.56;0.5;0.5;0.25;0.5;0.5;0.4;3.3;0.05;6.7;157.0;92.4;3.0;0.05;12.3;24.5;12.6
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P5;Malha;Poliéster;;Média;Jet;11.0;Lav. PT 2;Lav. PT 2;Tingimento;7.3;438.0;53.1;31.2;65.5;22.2;7.3;802.0;10.0;267.3333333333333;493.0;6.0;2160.0;0.52;0.16;0.5;0.5;0.25;0.5;0.5;0.4;3.35;0.05;6.9;129.0;36.9;2.0;0.05;5.6;15.0;3.14
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;1/2 branco 1;Preparação;Branqueamento;10.5;5590.0;2760.0;47.3;106.0;156.23;254.0;1350.0;1.0;450.0;12.0;7.7;18.0;1.65;4.7;7.4;0.5;0.0183;0.5;0.5;0.0452;6.61;0.05;8.08;286.0;32.4;2.0;0.05;37.0;140.0;2.7
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Lav. PP 1;Lav. PP 1;Preparação;10.0;1280.0;547.0;42.7;211.0;42.42;35.0;559.0;;186.33333333333334;4.2;6.0;11.6;0.17;0.9;0.72;0.5;0.0064;0.5;0.5;0.0232;5.92;0.05;7.39;286.0;18.1;1.0;0.05;6.35;72.4;0.794
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Tingimento 1;Tingimento 1;Tingimento;4.8;2050.0;952.0;60.5;406.0;90.01;104.0;4070.0;1290.0;1356.6666666666667;8.9;6.0;9.36;1.5;10.8;0.326;0.5;0.0091;0.53;0.5;0.0999;8.85;0.05;9.66;1070.0;105.0;50.0;0.05;14.5;189.0;21.2
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Tingimento 2;Tingimento 2;Tingimento;12.1;8240.0;1950.0;44.4;356.0;105.02;181.0;1710.0;213.0;570.0;182.0;175.0;10.9;0.6;1.3;0.154;0.5;0.0099;0.5;0.5;0.0407;6.54;0.05;7.02;357.0;574.0;50.0;0.05;0.49;8.79;74.0
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Lav. PT 1;Lav. PT 1;Tingimento;11.0;1420.0;595.0;39.5;60.5;38.49;90.0;372.0;48.3;124.0;35.5;29.5;11.0;0.257;0.29;0.044;0.5;0.005;0.5;0.5;0.0306;5.35;0.05;6.98;218.0;130.0;15.0;0.05;0.63;15.7;13.8
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Lav. PT 2;Lav. PT 2;Tingimento;9.0;516.0;133.0;49.8;75.5;6.6;20.0;65.5;4.0;21.833333333333332;7.2;6.0;10.7;0.04;0.1;0.03;0.5;0.0024;0.5;0.5;0.0219;7.52;0.05;7.54;286.0;46.9;2.0;0.05;0.18;3.16;4.03
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Tingimento 3;Tingimento 3;Tingimento;12.1;8660.0;1620.0;41.7;165.0;45.73;89.0;806.0;24.6;268.6666666666667;201.0;183.0;8.8;0.6;0.21;0.052;0.5;0.0056;0.5;0.5;0.0364;5.78;0.05;7.22;333.0;645.0;200.0;0.05;0.59;10.3;113.0
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Lav. PT 3;Lav. PT 3;Tingimento;11.1;1520.0;476.0;21.0;140.0;17.38;61.0;104.0;6.3;34.666666666666664;35.1;30.4;10.5;0.15;0.23;0.01;0.5;0.002;0.5;0.5;0.0048;0.906;0.05;6.94;145.0;127.0;22.5;0.05;0.18;2.62;35.1
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Lav. PT 4;Lav. PT 4;Tingimento;9.3;530.0;167.0;51.7;30.6;4.43;15.5;46.5;2.1;15.5;8.0;6.0;10.7;0.04;0.1;0.014;0.5;0.002;0.5;0.5;0.0114;7.84;0.05;7.85;214.0;50.6;9.0;0.05;0.19;4.12;3.46
GT02 - TINTEX;;;;;;;;;;;;;Giatex;descontinuo;P6;Malha;Poliéster;;Escura;Jet;13.0;Lav. PT 5;Lav. PT 5;Tingimento;7.2;411.0;95.0;61.2;115.0;4.23;21.0;29.6;2.2;9.866666666666667;3.9;6.0;10.7;0.04;0.19;0.019;0.5;0.002;0.5;0.5;0.0295;9.82;0.05;8.32;571.0;33.0;1.0;0.05;0.2;6.51;0.563
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;;Branco ótico;Autoclave;7.5;Branqueio;Preparação;Branqueamento;10.4;4730.0;1310.0;88.0;58.0;26.28;306.0;4720.0;1940.0;1573.3333333333333;285.0;254.0;55.4;15.5;1.3;0.086;0.5;17.5;0.5;0.5;0.0521;10.7;0.05;17.5;357.0;116.0;10.0;0.05;0.53;25.8;102.0
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;;Branco ótico;Autoclave;7.5;Lav. PP 1;Lav. PP 1;Preparação;10.4;1350.0;452.0;158.0;381.0;147.96;192.0;1620.0;544.0;540.0;74.1;63.2;32.3;2.93;5.6;0.146;0.5;0.0204;0.5;0.5;0.296;24.7;0.05;22.6;952.0;37.9;1.0;0.05;0.48;23.0;41.3
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;;Branco ótico;Autoclave;7.5;Lav. PP 2;Lav. PP 2;Preparação;10.8;1030.0;290.0;205.0;245.0;106.05;45.0;1060.0;205.0;353.3333333333333;48.0;40.3;21.1;0.832;4.2;0.115;0.5;0.0046;0.5;0.5;0.0768;26.0;0.05;39.3;214.0;20.1;2.0;0.05;0.32;14.8;21.1
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;;Branco ótico;Autoclave;7.5;Lav. PP 3;Lav. PP 3;Preparação;10.2;492.0;167.0;53.2;65.5;37.72;53.0;357.0;84.5;119.0;24.3;17.4;19.9;0.375;2.0;0.058;0.5;0.002;0.5;0.5;0.0329;7.69;0.05;0.05;214.0;17.9;1.0;0.05;0.28;10.4;13.6
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P1;Fio;Algodão;;Branco ótico;Autoclave;7.5;Amaciamento;Amaciamento;Amaciamento;4.5;729.0;209.0;120.0;206.0;54.83;61.0;793.0;388.0;264.3333333333333;11.2;6.0;18.6;0.324;4.5;0.038;0.5;0.0134;0.5;0.5;0.0938;20.3;0.05;14.5;643.0;15.7;2.0;0.05;26.3;32.6;0.547
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Preparação;Preparação;Preparação;10.5;3380.0;1040.0;48.8;96.0;25.1;41.0;4520.0;1840.0;1506.6666666666667;150.0;104.0;48.5;8.08;1.9;0.099;0.01;0.0523;0.014;0.0313;0.0089;4.66;0.42;11.9;104.0;89.4;2.0;0.05;0.42;38.3;28.6
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. AT 1;Lav. PP 1;Preparação;7.9;1190.0;630.0;110.0;176.0;57.3;174.0;1240.0;520.0;413.3333333333333;36.4;27.1;2.0;0.06;4.7;0.166;0.01;0.0101;0.0057;0.0539;0.028;19.3;0.0246;12.4;53.2;31.6;2.0;0.05;7.77;56.5;6.74
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. AT 2;Lav. PP 2;Preparação;6.9;664.0;1150.0;60.7;190.0;20.7;16.0;366.0;170.0;122.0;11.2;9.2;2.0;0.06;0.49;0.118;0.01;0.0035;0.002;0.0447;0.0168;10.7;0.0297;6.66;34.8;23.6;2.5;0.05;1.48;13.0;4.5
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Tingimento 1;Tingimento 1;Tingimento;11.3;67800.0;2070.0;18.9;490.0;1.5;90.0;1010.0;230.0;336.6666666666667;129.0;119.0;20.6;6.0;48.3;0.1;0.1;0.24;0.002;0.05;0.005;4.17;0.0663;0.702;26300.0;264.0;37.5;0.05;0.21;26.9;2.38
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. PT 1;Lav. PT 1;Tingimento;11.2;18900.0;2550.0;43.9;415.0;10.3;13.6;584.0;133.0;194.66666666666666;42.5;30.7;14.0;1.5;6.2;0.1;0.1;0.192;0.02;0.05;0.005;7.3;0.0432;5.53;4340.0;50.3;7.5;0.05;1.13;27.6;2.77
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. PT 2;Lav. PT 2;Tingimento;10.6;5410.0;3630.0;35.4;303.0;4.9;8.0;258.0;54.7;86.0;14.0;6.0;17.3;0.3;10.8;0.026;0.01;0.153;0.002;0.016;0.0097;5.82;0.0225;4.62;1330.0;26.3;150.0;0.05;4.35;29.0;2.32
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. PT 3;Lav. PT 3;Tingimento;9.4;516.0;69.9;17.2;70.5;1.17;5.0;49.1;4.0;16.366666666666667;6.6;6.0;20.5;0.088;1.4;0.01;0.01;0.034;0.002;0.005;0.0029;2.49;0.0139;2.81;92.2;17.0;2.0;0.05;0.48;5.98;0.781
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Ensaboamento 1;Ensaboamento 1;Ensaboamento;9.4;516.0;112.0;62.1;239.0;9.7;6.4;232.0;23.0;77.33333333333333;84.4;72.1;20.7;0.313;9.2;0.03;0.01;0.144;0.002;0.006;0.0076;7.94;0.0136;11.8;49.0;20.6;150.0;0.05;1.11;14.8;0.581
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. PE 1;Lav. PE 1;Ensaboamento;9.4;313.0;79.6;24.3;75.5;5.5;5.0;80.2;10.3;26.733333333333334;24.9;15.4;20.8;0.069;100.0;0.016;0.01;0.0425;0.002;0.0071;0.0027;3.77;0.0104;3.51;31.4;17.5;2.0;0.05;0.72;9.8;0.282
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Lav. PE 2;Lav. PE 2;Ensaboamento;8.2;262.0;866.0;434.0;43.1;3.1;5.0;742.0;404.0;247.33333333333334;9.4;7.3;16.0;0.06;1.5;0.19;0.01;0.108;0.002;0.281;0.278;65.5;0.212;66.0;26.3;16.0;2.5;0.05;2.21;3.93;0.02
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P2;Fio;Algodão;Reativos;Clara;Autoclave;7.5;Amaciamento;Amaciamento;Amaciamento;4.8;816.0;1830.0;434.0;22.1;2.2;5.0;742.0;404.0;247.33333333333334;9.4;12.3;16.0;0.06;35.3;0.19;0.01;0.108;0.002;0.281;0.278;65.5;0.212;66.0;26.3;16.0;2.5;0.05;2.21;7.49;0.02
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P3;Fio;Algodão;Reativos;Média;Autoclave;7.5;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;Giatex;descontinuo;P3;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;Giatex;descontinuo;P3;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;Giatex;descontinuo;P3;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Preparação;Preparação;Preparação;10.0;3640.0;1950.0;88.0;173.0;48.9;17.2;390.0;2140.0;130.0;124.0;93.0;45.5;6.71;30.6;0.028;0.01;0.0889;0.0481;0.0187;0.0393;10.6;0.0283;17.6;79.1;97.2;3.0;0.05;0.18;38.1;30.0
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PP 1;Lav. PP 1;Preparação;8.7;1180.0;962.0;109.0;261.0;61.8;5.6;921.0;538.0;307.0;27.9;90.1;2.0;0.15;39.0;0.079;0.01;0.0188;0.0166;0.0984;0.0878;26.2;0.0118;16.9;42.6;31.5;2.5;0.05;3.49;43.6;5.53
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PP 2;Lav. PP 2;Preparação;6.9;617.0;365.0;63.6;171.0;23.8;21.0;402.0;171.0;134.0;12.4;15.4;2.0;0.06;0.51;0.037;0.01;0.0074;0.0063;0.0348;0.0349;11.2;0.0774;7.02;27.3;15.4;2.0;0.05;1.78;21.6;5.01
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Tingimento 1;Tingimento 1;Tingimento;11.4;105000.0;15900.0;67.2;615.0;1.0;3530.0;1300.0;76.0;433.3333333333333;103.0;90.3;22.2;6.0;35.6;0.1;0.1;0.02;0.02;0.0587;0.005;1.57;0.03;24.3;50100.0;1250.0;750.0;0.05;0.19;20.5;2.66
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PT 1;Lav. PT 1;Tingimento;11.4;3290.0;6410.0;62.4;459.0;3.8;780.0;682.0;34.8;227.33333333333334;31.7;24.8;15.6;1.5;11.2;0.1;0.1;0.002;0.02;0.05;0.005;5.74;0.03;15.5;11600.0;303.0;500.0;0.05;18.3;56.7;2.83
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PT 2;Lav. PT 2;Tingimento;10.7;1010.0;31000.0;97.0;465.0;1.1;250.0;764.0;237.0;254.66666666666666;23.7;18.5;15.3;0.75;0.69;0.1;0.1;0.02;0.02;0.0646;0.016;15.1;0.03;14.1;3150.0;85.8;750.0;0.05;1.03;13.5;1.71
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PT 3;Lav. PT 3;Tingimento;10.6;4790.0;3370.0;49.3;3950.0;3.2;195.0;541.0;200.0;180.33333333333334;125.0;100.0;14.7;0.3;0.62;0.034;0.01;0.0021;0.0045;0.179;0.0431;6.84;0.0108;8.37;1330.0;44.9;500.0;0.05;0.18;4.29;3.74
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Ensaboamento 1;Ensaboamento 1;Ensaboamento;10.6;1560.0;1440.0;19.7;490.0;3.7;150.0;247.0;80.0;82.33333333333333;9.0;6.0;15.4;0.3;4.5;0.021;0.01;0.0024;0.0022;0.101;0.0289;2.76;0.0147;3.29;349.0;22.1;750.0;0.05;0.19;9.55;4.41
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Ensaboamento 2;Ensaboamento 2;Ensaboamento;9.7;607.0;6250.0;92.0;2510.0;26.6;46.0;594.0;38.2;198.0;88.4;80.4;13.3;2.17;52.3;0.156;0.01;0.002;0.0189;0.702;0.174;10.8;0.132;19.2;67.8;20.1;500.0;0.05;2.31;15.3;1.26
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PE 1;Lav. PE 1;Ensaboamento;9.1;424.0;769.0;73.8;1070.0;35.4;24.0;476.0;40.7;158.66666666666666;91.6;85.3;2.0;13.0;3.4;0.091;0.01;0.002;0.0075;0.216;0.0668;7.74;0.0459;16.9;44.5;20.9;750.0;0.05;4.78;34.7;0.566
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PE 2;Lav. PE 2;Ensaboamento;7.4;272.0;721.0;17.0;340.0;19.8;21.0;134.0;14.2;44.666666666666664;22.6;14.3;8.35;5.78;0.84;0.068;0.01;0.0029;0.0032;0.0766;0.0203;1.66;0.025;4.06;28.6;14.6;500.0;0.05;2.52;20.5;0.22
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PE 3;Lav. PE 3;Ensaboamento;7.3;222.0;1440.0;7.0;215.0;13.4;11.6;89.1;8.1;29.7;12.7;7.6;14.7;0.931;0.38;0.037;0.01;0.002;0.003;0.0438;0.0083;0.66;0.0077;1.69;25.6;14.2;5.0;0.05;1.53;13.5;0.136
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Lav. PE 4;Lav. PE 4;Ensaboamento;7.0;192.0;144.0;3.2;86.0;7.6;106.0;41.4;3.0;13.799999999999999;8.8;6.0;14.8;0.04;0.56;0.018;0.01;0.002;0.002;0.0242;0.0037;0.291;0.0032;0.81;20.9;14.1;2.5;0.05;0.18;4.51;0.04
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P4;Fio;Algodão;Reativos;Escura;Autoclave;7.5;Amaciamento;Amaciamento;Amaciamento;4.1;665.0;385.0;49.8;3.0;1.0;8.4;883.0;444.0;294.3333333333333;13.7;10.1;8.33;0.07;0.1;0.01;0.01;0.002;0.002;0.005;0.018;6.79;0.007;8.69;90.4;32.3;2.5;0.05;0.18;2.85;0.118
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P5;Felpo;Algodão;;Branco ótico;Jet;6.5;Enzima;Preparação;Preparação;4.9;2490.0;357.0;13.9;340.0;93.0;165.0;3560.0;38.0;1186.6666666666667;10.2;10.0;10.0;0.01;7.1;0.5;0.5;0.15;0.5;0.5;0.4;1.46;0.05;3.2;22.1;33.4;10.0;0.05;0.18;29.1;63.0
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P5;Felpo;Algodão;;Branco ótico;Jet;6.5;Branqueio;Preparação;Branqueamento;12.3;11600.0;3450.0;44.2;353.0;180.0;502.0;5390.0;91.0;1796.6666666666667;53.0;30.8;115.0;4.3;4.9;0.5;0.5;0.15;0.5;0.5;0.4;5.74;0.05;8.2;22.9;30.4;4.0;0.05;0.18;55.7;0.511
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P5;Felpo;Algodão;;Branco ótico;Jet;6.5;Lav. PP 1;Lav. PP 1;Preparação;6.1;347.0;1760.0;36.1;328.0;107.0;418.0;3200.0;93.0;1066.6666666666667;36.0;22.0;73.1;2.2;4.3;0.5;0.5;0.15;0.5;0.5;0.4;5.34;0.05;5.6;95.0;31.3;3.0;0.05;0.18;45.4;0.3
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P5;Felpo;Algodão;;Branco ótico;Jet;6.5;Lav. PP 2;Lav. PP 2;Preparação;11.7;3280.0;950.0;20.7;296.0;69.0;220.0;1710.0;88.0;570.0;17.8;10.7;48.1;1.1;1.5;0.5;0.5;0.15;0.5;0.5;0.4;2.41;0.05;4.3;124.0;40.4;2.0;0.05;0.18;60.3;0.22
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P5;Felpo;Algodão;;Branco ótico;Jet;6.5;Lav. PP 3;Lav. PP 3;Preparação;11.3;1880.0;457.0;16.6;231.0;45.0;131.0;907.0;94.0;302.3333333333333;10.1;6.0;22.0;0.47;0.1;0.5;0.5;0.15;0.5;0.5;0.4;1.88;0.05;3.5;50.7;41.5;2.0;0.05;0.18;33.4;0.242
GT03 - DSF;;;;;;;;;;;;;Giatex;descontinuo;P5;Felpo;Algodão;;Branco ótico;Jet;6.5;Lav. PP 4;Lav. PP 4;Preparação;10.8;1070.0;248.0;9.3;176.0;36.0;82.0;508.0;93.0;169.33333333333334;14.9;10.7;21.4;0.36;0.58;0.5;0.5;0.15;0.5;0.5;0.4;1.0;0.05;2.0;42.1;40.4;1.0;0.05;0.18;28.0;1.38
